Title,Channel,Published Date,Video URL,Description,Duration,View Count,Like Count,Dislike Count,Average Rating,Age,Subscriber Count
$400 Weekly Income with Iron Butterfly Options Strategy,The Financial Minutes,,https://www.youtube.com/shorts/HE4rJ9AzCCc,,54.0,135437,,,,,
"How to Draw Trend lines. Forex, Stocks, Crypto Strategy #shorts",fxsavvy,,https://www.youtube.com/shorts/Gwd162sbRpE,,58.0,2490537,,,,,
Elite Renko Trading Strategy (How To Trade Renko Charts Successfully),The Secret Mindset,,https://www.youtube.com/watch?v=CtelYJ5lFr8,,651.0,390729,,,,,
Investing for Beginners - How I Make Millions from Stocks (Full Guide),Mark Tilbury,,https://www.youtube.com/watch?v=8Ij7A1VCB7I,,680.0,2725638,,,,,
Warren Buffett | How To Invest For Beginners: 3 Simple Rules,FREENVESTING,,https://www.youtube.com/watch?v=Uw_QyeHo8f0,,801.0,4646394,,,,,
How to Invest for Beginners (2025),Ali Abdaal,,https://www.youtube.com/watch?v=lNdOtlpmH5U,,1215.0,3183293,,,,,
"The Basics of Investing (Stocks, Bonds, Mutual Funds, and Types of Interest)",Professor Dave Explains,,https://www.youtube.com/watch?v=qIw-yFC-HNU,,446.0,254989,,,,,
HOW TO TRADE PROFITABLY | Start With a $150 Investment and Grow That Amount Quickly,BEEZY TRADE,,https://www.youtube.com/watch?v=llKquD3yeAQ,,680.0,26349,,,,,
How I Pick My Stocks: Investing For Beginners,Mark Tilbury,,https://www.youtube.com/watch?v=tmryHfunyQ4,,813.0,1556916,,,,,
How To Invest in ETFs | Ultimate Guide,Joshua Mayo,,https://www.youtube.com/watch?v=KCZJ6Ttsp-A,,1587.0,1402005,,,,,
Trading for Beginners Part 1 - FULL TRADING COURSE TUTORIAL,Jason Graystone,,https://www.youtube.com/watch?v=_YVQN6_nkfs,,8800.0,6540889,,,,,
Binance Auto Invest Tutorial 2025 | How To Invest In Crypto Using Auto Invest Bot On Binance,Crypto Shyam,,https://www.youtube.com/watch?v=Ps12gvk0rB4,,633.0,515,,,,,
How To Invest For Beginners (Full Guide),Mark Tilbury,,https://www.youtube.com/watch?v=xLAxEYhXJSY,,853.0,1842085,,,,,
Peter Lynch: How To Invest For Beginners | The Ultimate Guide To The Stock Market,FREENVESTING,,https://www.youtube.com/watch?v=gH7vpd749NQ,,2612.0,3405789,,,,,
How does the stock market work? - Oliver Elfenbaum,TED-Ed,,https://www.youtube.com/watch?v=p7HKvqRI_Bo,,270.0,10908553,,,,,
Ultimate Beginner's Guide to Investing in Stocks,Brian Jung,,https://www.youtube.com/watch?v=86rPBAnRCHc,,4219.0,2115943,,,,,
Bond Investing For Beginners 2023 | Complete Guide,Nate O'Brien,,https://www.youtube.com/watch?v=YaM2PZllizE,,3268.0,239844,,,,,
Stock Market For Beginners 2025 | Step by Step Guide,ClearValue Tax,,https://www.youtube.com/watch?v=bqPSFw1eiNc,,4544.0,1314931,,,,,
Stock Market For Beginners 2023 | How To Invest (Step by Step Tutorial),Nate O'Brien,,https://www.youtube.com/watch?v=g4H4Fj_NVKE,,5428.0,132299,,,,,
How to Invest Your First £100: Investing for Beginners,Damien Talks Money,,https://www.youtube.com/watch?v=yjS6kc7LiuM,,714.0,339435,,,,,
Nordnet Investment Tutorial,Nordic Finans,,https://www.youtube.com/watch?v=GJ1XJbzQxA8,,478.0,3419,,,,,
Wealthsimple Trade 2025 - Quick Tutorial for Beginner Investors in Canada!,Living in Canada,,https://www.youtube.com/watch?v=O09_q306-Tg,,978.0,196017,,,,,
Robinhood Investing Tutorial 2025,Dalton Litz,,https://www.youtube.com/watch?v=7YXJEsQiOGo,,2182.0,122116,,,,,
Investing for Beginners - How I Make Millions from Stocks (Full Guide),Mark Tilbury,,https://www.youtube.com/watch?v=8Ij7A1VCB7I,,680.0,2725638,,,,,
Warren Buffett | How To Invest For Beginners: 3 Simple Rules,FREENVESTING,,https://www.youtube.com/watch?v=Uw_QyeHo8f0,,801.0,4646394,,,,,
How to Invest for Beginners (2025),Ali Abdaal,,https://www.youtube.com/watch?v=lNdOtlpmH5U,,1215.0,3183293,,,,,
How to Invest for Beginners in 2025,Mark Tilbury,,https://www.youtube.com/watch?v=Ay4fmZdZqJE,,1285.0,2162950,,,,,
How I Pick My Stocks: Investing For Beginners,Mark Tilbury,,https://www.youtube.com/watch?v=tmryHfunyQ4,,813.0,1556918,,,,,
Stock Market For Beginners | How Beginners Can Start Investing Step By Step,Mark Tilbury,,https://www.youtube.com/watch?v=Jd8Xv1v51vU,,1417.0,524386,,,,,
"The Basics of Investing (Stocks, Bonds, Mutual Funds, and Types of Interest)",Professor Dave Explains,,https://www.youtube.com/watch?v=qIw-yFC-HNU,,446.0,254989,,,,,
Peter Lynch: How to Invest in the Stock Market (The Ultimate Beginner's Guide),Investor Center,,https://www.youtube.com/watch?v=ODxO528H-xA,,2769.0,110784,,,,,
"How to Invest Your First $1,000 (EASY GUIDE)",Stack & Save,,https://www.youtube.com/watch?v=WGkr_ZLV07g,,336.0,15,,,,,
RICH DAD’S GUIDE TO INVESTING (BY ROBERT KIYOSAKI),The Swedish Investor,,https://www.youtube.com/watch?v=8z9ARscmPqE,,786.0,682785,,,,,
How does the stock market work? - Oliver Elfenbaum,TED-Ed,,https://www.youtube.com/watch?v=p7HKvqRI_Bo,,270.0,10908553,,,,,
6 Basic RULES of Investing: Why You Need to Know them Now,The Rich Dad Channel,,https://www.youtube.com/watch?v=f7V0NELM8BQ,,901.0,2967288,,,,,
How To Invest For Beginners (Full Guide),Mark Tilbury,,https://www.youtube.com/watch?v=xLAxEYhXJSY,,853.0,1842085,,,,,
How to invest as a beginner (and everything to do BEFORE that!),Miki Rai,,https://www.youtube.com/watch?v=bEElvs_5byk,,932.0,385978,,,,,
Bond Investing 101--A Beginner's Guide to Bonds,Rob Berger,,https://www.youtube.com/watch?v=kPTdUZpBlj8,,2701.0,289262,,,,,
Ultimate Beginner's Guide to Investing in Stocks,Brian Jung,,https://www.youtube.com/watch?v=86rPBAnRCHc,,4219.0,2115943,,,,,
Investment Plan for Your Salary I 15K to 1 Lac,pranjal kamra,,https://www.youtube.com/watch?v=36iZXM1Zrjg,,1319.0,304481,,,,,
"If I Started Investing In 2025, This Is What I Would Do",Damien Talks Money,,https://www.youtube.com/watch?v=98uYT3km5vk,,877.0,856188,,,,,
Dave Ramsey: How To Invest For Beginners,FREENVESTING,,https://www.youtube.com/watch?v=hmcDbvGXA6U,,638.0,3253096,,,,,
The Only Investment Guide You will ever Need By  Andrew Tobias QUICK SUMMARY,FreeThemZ,,https://www.youtube.com/watch?v=X7mmYjXzHkY,,399.0,4086,,,,,
How to Invest for Beginners (2025),Ali Abdaal,,https://www.youtube.com/watch?v=lNdOtlpmH5U,,1215.0,3183293,,,,,
How To Invest For Beginners (Full Guide),Mark Tilbury,,https://www.youtube.com/watch?v=xLAxEYhXJSY,,853.0,1842085,,,,,
"Warren Buffett: How To Turn $10,000 Into Millions (Simple Investment Strategy)",FREENVESTING,,https://www.youtube.com/watch?v=NBxsVZ_DA9c,,806.0,2028789,,,,,
How to Invest for Beginners (Step by Step),Austin Williams,,https://www.youtube.com/watch?v=ZvVQpCEqLX0,,815.0,32190,,,,,
Turning Ksh2500 into Millions - Investing and investment options  Let money work for you,Switch TV,,https://www.youtube.com/watch?v=RbHVK_vGrGk,,1674.0,367840,,,,,
How to Accelerate Retirement 🚀,InvestAnswers,,https://www.youtube.com/watch?v=7Ij0w-StGMI,,3560.0,67910,,,,,
How To Invest For Beginners (2024),Sasha Yanshin,,https://www.youtube.com/watch?v=5A8Qkm9jauY,,867.0,43752,,,,,
How to Start Investing in your 20s | CA Rachana Ranade,CA Rachana Phadke Ranade,,https://www.youtube.com/watch?v=tHxwyWnNu0c,,789.0,1701207,,,,,
Are Stocks Actually A Smart Investment? 📈🤔📉,Anik Singal,,https://www.youtube.com/shorts/I2kqWMCq6HM,,38.0,3036273,,,,,
Saving vs Investing,Daniel Iles,,https://www.youtube.com/shorts/Oj-UpJ2STC0,,41.0,1808278,,,,,
9 Most Popular Investment Portfolio Strategies,Tae Kim - Financial Tortoise,,https://www.youtube.com/watch?v=eJmt9sqDFNc,,848.0,357333,,,,,
How to Create an Investment Plan | Phil Town,Rule #1 Investing,,https://www.youtube.com/watch?v=luVdqOQRCfU,,398.0,44772,,,,,
STOCK MARKET INVESTING for BEGINNERS! | Investment Tips 2023 | Warikoo Hindi,warikoo,,https://www.youtube.com/watch?v=HNPbY6fSeo8,,1201.0,1311534,,,,,
Index Funds For Beginners — The Best Stock Market Investment,ClearValue Tax,,https://www.youtube.com/watch?v=LsHcR52gIs8,,832.0,445305,,,,,
"INCREASE YOUR INVESTMENT TO $2,400: Make Successful Trades on Pocket Option",BEEZY TRADE,,https://www.youtube.com/watch?v=S05aHGwcG2A,,717.0,109662,,,,,
Robert Kiyosaki: This is the Best Investment Now!🔥📈 #money #investing #finance #robertkiyosaki,The Wealth Circle,,https://www.youtube.com/shorts/A1MkGsIY-NQ,,60.0,4730036,,,,,
How to Evaluate Your Investment Decisions,Ben Felix,,https://www.youtube.com/watch?v=I8gH5bR3clg,,725.0,111537,,,,,
How To Start Trading || Trading For Beginners || Trading Kaise Kare In Hindi,Neeraj joshi,,https://www.youtube.com/watch?v=TjWiCj_Hggg,,1786.0,85439,,,,,
Reason Why SIP Calculator Won't Help You ! Investing in Mutual Funds for Long Term Correctly | YEG,Your Everyday Guide,,https://www.youtube.com/watch?v=WbLDhi4DeGI,,1115.0,32759,,,,,
Robert Kiyosaki: The Best Investment Strategy in the World 🔥📈 #money #investing #finance,The Wealth Circle,,https://www.youtube.com/shorts/AIOWO943HtM,,40.0,6547237,,,,,
Algebra Basics: What Is Algebra? - Math Antics,mathantics,,https://www.youtube.com/watch?v=NybHckSEQBI,,727.0,8695804,,,,,
Math Antics - Long Division with 2-Digit Divisors,mathantics,,https://www.youtube.com/watch?v=HdU_rf7eMTI,,785.0,24792704,,,,,
Meet the Math Facts - Addition & Subtraction Level 1 (FREE) | Preschool Prep Company,Preschool Prep Company,,https://www.youtube.com/watch?v=8cR_1Qi-tP4,,3562.0,26420774,,,,,
Math Antics - What Are Percentages?,mathantics,,https://www.youtube.com/watch?v=JeVSmq1Nrpw,,533.0,9704336,,,,,
Addition and Subtraction with Dinosaurs - Math for Kids - Math Operations,Smile and Learn - English,,https://www.youtube.com/watch?v=igcoDFokKzU,,1477.0,11624792,,,,,
Mental Math Tricks,Gohar Khan,,https://www.youtube.com/shorts/k8mdltWUWWY,,27.0,11714289,,,,,
ADDITION - EASIEST WAY FOR KIDS | MATH QUIZ | Learn to Add |Adding numbers |Teacher Aya Online Tutor,Teacher Aya Online Tutor,,https://www.youtube.com/watch?v=BoxvayyRNfU,,1032.0,2728517,,,,,
Meet the Math Facts - Addition & Subtraction Level 2 (FREE) | Preschool Prep Company,Preschool Prep Company,,https://www.youtube.com/watch?v=1SmwBwhvbFk,,3806.0,7927786,,,,,
TSI TEST MATH TIPS! #texas #tutorial,Sophila Teaches Math,,https://www.youtube.com/shorts/heUYgAKrqJA,,42.0,30,,,,,
Second Grade Math made fun! | Division compilation | 123 - Learn to Count | Numberblocks,Numberblocks,,https://www.youtube.com/watch?v=xJ5w5WQBhO0,,825.0,3899372,,,,,
Algebra Introduction - Basic Overview - Online Crash Course Review Video Tutorial Lessons,The Organic Chemistry Tutor,,https://www.youtube.com/watch?v=grnP3mduZkM,,4694.0,4519698,,,,,
"Becoming good at math is easy, actually",Han Zhango,,https://www.youtube.com/watch?v=brvugRQVDLM,,929.0,1932796,,,,,
Basic Math Addition For Kids | Noodle Kidz Pre-K and Kindergarten Educational Video,Noodle Kidz,,https://www.youtube.com/watch?v=mjlsSYLLOSE,,421.0,6034955,,,,,
Addition by Counting on - Grade 1,Maths About You,,https://www.youtube.com/watch?v=VScM8Z8Jls0,,296.0,7559618,,,,,
Math Tricks For Fast Calculation | Mathematics Tricks | Maths Tricks By Maths Arun Sir |,Maths By Arun Sir ,,https://www.youtube.com/shorts/b1elivwvXYA,,42.0,1581030,,,,,
Fractions Made EASY!,TabletClass Math,,https://www.youtube.com/watch?v=5hG8e9jGeaA,,1264.0,686521,,,,,
Multiplication | Counting by 2's | Learn to Multiply | Math is Fun | Math for Kids | Teacher Aya,Teacher Aya Online Tutor,,https://www.youtube.com/watch?v=9YQOCpk2hy0,,621.0,1347249,,,,,
Maths Quiz for kids | Multiplication table Quiz for kids | Quiz Time |,AAtoons Kids,,https://www.youtube.com/watch?v=OQjkFQAIOck,,917.0,13051811,,,,,
Math for Kids | Learn Basic Addition with Ms. Miranda - Children Learning & Life Enrichment,First Words Flamingo - Children Learn & Enrichment,,https://www.youtube.com/watch?v=4rI26dAxjaU,,848.0,361496,,,,,
[March SAT] The BEST SAT Math Trick,John Jung - The Admission Hackers,,https://www.youtube.com/shorts/tq9awZewBGE,,60.0,455436,,,,,
"Becoming good at math is easy, actually",Han Zhango,,https://www.youtube.com/watch?v=brvugRQVDLM,,929.0,1932796,,,,,
The HACK to ACE MATH no matter what - Caltech study tip,Amy Wang,,https://www.youtube.com/watch?v=pByDJDUEbUA,,711.0,842201,,,,,
How to self study pure math - a step-by-step guide,Aleph 0,,https://www.youtube.com/watch?v=byNaO_zn2fI,,593.0,1988683,,,,,
The Map of Mathematics,Domain of Science,,https://www.youtube.com/watch?v=OmJ-4B-mS-Y,,666.0,14380328,,,,,
The math study tip they are NOT telling you - Math Olympian,Melvin Fung,,https://www.youtube.com/watch?v=ZfzCagkLhAs,,462.0,675138,,,,,
How does math guide our ships at sea? - George Christoph,TED-Ed,,https://www.youtube.com/watch?v=AGCUm_jWtt4,,259.0,424948,,,,,
How To Self-Study Math,The Math Sorcerer,,https://www.youtube.com/watch?v=fb_v5Bc8PSk,,496.0,2275529,,,,,
Every Type of Math Explained in 9 Minutes.,Mentor Mike,,https://www.youtube.com/watch?v=JvUvxN-A5O4,,530.0,687792,,,,,
Square and Square Root Table | Learn Squares and Roots from 1 to 30 |Easy Math Reference Guide #ssc,MSB Academy,,https://www.youtube.com/shorts/kJm8ZAOcCPE,,16.0,259,,,,,
The 7 Levels of Math,Mr Think,,https://www.youtube.com/watch?v=EPe86sveyRY,,524.0,1325664,,,,,
The math study tip they are NOT telling you - Ivy League math major,Han Zhango,,https://www.youtube.com/watch?v=I5KNKsA8YpI,,495.0,1514366,,,,,
Math Major Guide | Warning: Nonstandard advice.,Daniel Rubin,,https://www.youtube.com/watch?v=EE7KpcReYw4,,3368.0,63067,,,,,
"Differential equations, a tourist's guide | DE1",3Blue1Brown,,https://www.youtube.com/watch?v=p_di4Zn4wz4,,1636.0,4414365,,,,,
ASVAB AFQT Math Knowledge answer 20,MrCaproni,,https://www.youtube.com/shorts/KIq_-zUrzUU,,30.0,151507,,,,,
ASVAB AFQT Math Knowledge answer 13,MrCaproni,,https://www.youtube.com/shorts/q5IjdFGUaSU,,38.0,226985,,,,,
Learn Mathematics from START to FINISH,The Math Sorcerer,,https://www.youtube.com/watch?v=pTnEG_WGd2Q,,1084.0,5365498,,,,,
GED Math Practice Ex. 1 #gedmath #GED #silentmath #wordproblems,Silent Math | Miss Arlene,,https://www.youtube.com/shorts/x7Bk7BQuCW0,,33.0,188057,,,,,
ASVAB Math Knowledge - How to Solve Harder Systems of Equations (Walk-through Solution),Duran Learning,,https://www.youtube.com/watch?v=GxtDzvbvLnI,,443.0,50709,,,,,
Accuplacer Math Test Prep | arithmetic math section #accuplacer #collegeboard #arithmetic,Smart Edition Test Prep,,https://www.youtube.com/shorts/Iqjq9KX5_HE,,56.0,36444,,,,,
Math for Absolute Beginners,The Math Sorcerer,,https://www.youtube.com/watch?v=Q-dx75ErGAA,,611.0,149418,,,,,
"Becoming good at math is easy, actually",Han Zhango,,https://www.youtube.com/watch?v=brvugRQVDLM,,929.0,1932796,,,,,
How to Read Math,Domain of Science,,https://www.youtube.com/watch?v=Kp2bYWRQylk,,405.0,1511119,,,,,
Learning Math,Buttered Side Down,,https://www.youtube.com/watch?v=9S3FRENg43I,,157.0,99076008,,,,,
How to Get Better at Math,Thomas Frank,,https://www.youtube.com/watch?v=HPsazrVSjl8,,581.0,3197270,,,,,
Become a Math Genius in 5 Minutes a Day (Or Your Brain Is Broken),The Math Sorcerer,,https://www.youtube.com/watch?v=dGZ5dA6mN3M,,552.0,7590,,,,,
How To Self-Study Math,The Math Sorcerer,,https://www.youtube.com/watch?v=fb_v5Bc8PSk,,496.0,2275529,,,,,
How to self study pure math - a step-by-step guide,Aleph 0,,https://www.youtube.com/watch?v=byNaO_zn2fI,,593.0,1988683,,,,,
"Math isn't hard, it's a language | Randy Palisoc | TEDxManhattanBeach",TEDx Talks,,https://www.youtube.com/watch?v=V6yixyiJcos,,535.0,3607793,,,,,
How to Simplify this beautiful 😍 Math Problem || Take a Challenge #maths #problem #quiz #mathematics,Muhammad Shahid Official,,https://www.youtube.com/watch?v=_dsi021bFW8,,131.0,217,,,,,
How to Learn Math EXTREMELY Fast - 5 IMPORTANT TIPS,The Math Sorcerer,,https://www.youtube.com/watch?v=iEmCUks30-E,,617.0,186683,,,,,
Learning Math: How To Teach With Geoboards,LLTeachInc,,https://www.youtube.com/watch?v=ikaSgNDnrv0,,181.0,87301,,,,,
How to Understand Math Intuitively?,Samuel Bosch,,https://www.youtube.com/watch?v=glZLHLLalv0,,508.0,829495,,,,,
The Hardest Math Test,Gohar Khan,,https://www.youtube.com/shorts/utXyHKcb9GM,,28.0,17559611,,,,,
2-Digit by 2-Digit Multiplication Math - How to Multiply a 2-Digit Number,Lampofilm,,https://www.youtube.com/watch?v=TsKR8IMhkNQ,,252.0,217268,,,,,
Algebra Basics: What Is Algebra? - Math Antics,mathantics,,https://www.youtube.com/watch?v=NybHckSEQBI,,727.0,8695804,,,,,
Finding the Mode #Shorts #math #maths #mathematics #education #learn #learning #howto #school,markiedoesmath,,https://www.youtube.com/shorts/oBaHatRNmLY,,26.0,245193,,,,,
Adding & Subtracting! | Mini Math Movies | Scratch Garden,Scratch Garden,,https://www.youtube.com/watch?v=7J1OkxuyLD0,,447.0,4330010,,,,,
Math Antics - Long Division with 2-Digit Divisors,mathantics,,https://www.youtube.com/watch?v=HdU_rf7eMTI,,785.0,24792704,,,,,
MATH QUIZ – Basics 10th Grade,Math Queen,,https://www.youtube.com/watch?v=oUj8QuVfoWM,,1006.0,23008,,,,,
Visual math every student should see quadratic formula,MindYourDecisions,,https://www.youtube.com/shorts/mqDCiVM5R50,,15.0,348121,,,,,
The HACK to ACE MATH no matter what - Caltech study tip,Amy Wang,,https://www.youtube.com/watch?v=pByDJDUEbUA,,711.0,842201,,,,,
How To Simplify Fractions Using BODMAS,Tambuwal Maths Class,,https://www.youtube.com/watch?v=8eU_GRZ0m6o,,760.0,955819,,,,,
Math Antics - What Are Percentages?,mathantics,,https://www.youtube.com/watch?v=JeVSmq1Nrpw,,533.0,9704336,,,,,
Math Antics - Long Division with 2-Digit Divisors,mathantics,,https://www.youtube.com/watch?v=HdU_rf7eMTI,,785.0,24792704,,,,,
Indices: How to Solve Indices Problems||Rules of Indices,Precious Ugwueze (Maths Experience),,https://www.youtube.com/watch?v=0_FlzTVk6ls,,1883.0,627116,,,,,
ADDITION - EASIEST WAY FOR KIDS | MATH QUIZ | Learn to Add |Adding numbers |Teacher Aya Online Tutor,Teacher Aya Online Tutor,,https://www.youtube.com/watch?v=BoxvayyRNfU,,1032.0,2728517,,,,,
Easy Math trick to amaze your friends | Fun Trick | Limited to only some specific numbers!,LKLogic,,https://www.youtube.com/shorts/DflY9vacl1s,,22.0,3321273,,,,,
Addition by Counting on - Grade 1,Maths About You,,https://www.youtube.com/watch?v=VScM8Z8Jls0,,296.0,7559618,,,,,
Christine Wittel - Math Foundational Content and How it Transcends,Build Math Minds,,https://www.youtube.com/watch?v=9BoV6SZamhU,,1309.0,444,,,,,
Trick To Always Remember Your Times Table (6 to 10),MindYourDecisions,,https://www.youtube.com/watch?v=x2Nr-f02AUY,,205.0,4741841,,,,,
Mental Math Tricks,Gohar Khan,,https://www.youtube.com/shorts/k8mdltWUWWY,,27.0,11714289,,,,,
Addition and Subtraction with Dinosaurs - Math for Kids - Math Operations,Smile and Learn - English,,https://www.youtube.com/watch?v=igcoDFokKzU,,1477.0,11624792,,,,,
Basic Math Addition For Kids | Noodle Kidz Pre-K and Kindergarten Educational Video,Noodle Kidz,,https://www.youtube.com/watch?v=mjlsSYLLOSE,,421.0,6034955,,,,,
"Becoming good at math is easy, actually",Han Zhango,,https://www.youtube.com/watch?v=brvugRQVDLM,,929.0,1932796,,,,,
Algebra Introduction - Basic Overview - Online Crash Course Review Video Tutorial Lessons,The Organic Chemistry Tutor,,https://www.youtube.com/watch?v=grnP3mduZkM,,4694.0,4519698,,,,,
Algebra 1  Basics for Beginners,UltimateAlgebra,,https://www.youtube.com/watch?v=tTomwopxKFE,,1385.0,880753,,,,,
Multiplication | Counting by 2's | Learn to Multiply | Math is Fun | Math for Kids | Teacher Aya,Teacher Aya Online Tutor,,https://www.youtube.com/watch?v=9YQOCpk2hy0,,621.0,1347249,,,,,
How to Understand Math Intuitively?,Samuel Bosch,,https://www.youtube.com/watch?v=glZLHLLalv0,,508.0,829495,,,,,
Simplification Multiply Shortcut Tricks #shorts #mathstrick #vedicmaths,Genius Gully Kids,,https://www.youtube.com/shorts/TyKZmtfnTqM,,17.0,2228056,,,,,
Algebra Basics: What Is Algebra? - Math Antics,mathantics,,https://www.youtube.com/watch?v=NybHckSEQBI,,727.0,8695804,,,,,
The Map of Mathematics,Domain of Science,,https://www.youtube.com/watch?v=OmJ-4B-mS-Y,,666.0,14380328,,,,,
How to self study pure math - a step-by-step guide,Aleph 0,,https://www.youtube.com/watch?v=byNaO_zn2fI,,593.0,1988683,,,,,
Learn Mathematics from START to FINISH,The Math Sorcerer,,https://www.youtube.com/watch?v=pTnEG_WGd2Q,,1084.0,5365498,,,,,
How To Self-Study Math,The Math Sorcerer,,https://www.youtube.com/watch?v=fb_v5Bc8PSk,,496.0,2275529,,,,,
How does math guide our ships at sea? - George Christoph,TED-Ed,,https://www.youtube.com/watch?v=AGCUm_jWtt4,,259.0,424948,,,,,
Every Type of Math Explained in 9 Minutes.,Mentor Mike,,https://www.youtube.com/watch?v=JvUvxN-A5O4,,530.0,687792,,,,,
Master Mathematics and Become a Wizard,The Math Sorcerer,,https://www.youtube.com/watch?v=H6XejQOsfBY,,1889.0,596314,,,,,
Square and Square Root Table | Learn Squares and Roots from 1 to 30 |Easy Math Reference Guide #ssc,MSB Academy,,https://www.youtube.com/shorts/kJm8ZAOcCPE,,16.0,259,,,,,
Learn Mathematics from START to FINISH (2nd Edition),The Math Sorcerer,,https://www.youtube.com/watch?v=didXE0HkSC8,,2233.0,991480,,,,,
We Need To Talk About Self-Studying Mathematics,The Math Sorcerer,,https://www.youtube.com/watch?v=cwTJxkdRzH8,,795.0,69152,,,,,
The 7 Levels of Math,Mr Think,,https://www.youtube.com/watch?v=EPe86sveyRY,,524.0,1325664,,,,,
The book that Ramanujan used to teach himself mathematics,Tibees,,https://www.youtube.com/watch?v=eURuh9aS3eo,,424.0,782238,,,,,
The Ultimate Guide to Mastering Mathematics,Math Topics By Dr. Marrero,,https://www.youtube.com/watch?v=pUpUdtvHBl4,,1072.0,51027,,,,,
"Differential equations, a tourist's guide | DE1",3Blue1Brown,,https://www.youtube.com/watch?v=p_di4Zn4wz4,,1636.0,4414365,,,,,
Self-teach Mathematics: Autodidact Style,Autodidact,,https://www.youtube.com/shorts/aPv9tjRdgmQ,,51.0,82213,,,,,
"SAT Math Test Prep Online Crash Course Algebra & Geometry Study Guide Review, Functions,Youtube",The Organic Chemistry Tutor,,https://www.youtube.com/watch?v=yBCAv_NzzPQ,,8927.0,3710380,,,,,
"College Algebra Introduction Review - Basic Overview, Study Guide, Examples & Practice Problems",The Organic Chemistry Tutor,,https://www.youtube.com/watch?v=ouUaxWVJNSI,,4581.0,1921072,,,,,
Mathematics Instruction & Math Teaching Strategies,Teachings in Education,,https://www.youtube.com/watch?v=JIRIFMADfRw,,782.0,97653,,,,,
How to Get Better at Math,Thomas Frank,,https://www.youtube.com/watch?v=HPsazrVSjl8,,581.0,3197270,,,,,
ASVAB Mathematics Knowledge Part 1,ColfaxMath,,https://www.youtube.com/watch?v=3ZtfJqri2as,,722.0,273986,,,,,
Five Principles of Extraordinary Math Teaching | Dan Finkel | TEDxRainier,TEDx Talks,,https://www.youtube.com/watch?v=ytVneQUA5-c,,882.0,1455113,,,,,
"How you can be good at math, and other surprising facts about learning | Jo Boaler | TEDxStanford",TEDx Talks,,https://www.youtube.com/watch?v=3icoSeGqQtY,,778.0,1938395,,,,,
Math is the hidden secret to understanding the world | Roger Antonsen,TED,,https://www.youtube.com/watch?v=ZQElzjCsl9o,,1025.0,1874920,,,,,
German Math Olympiad Question | Can You Solve?,Higher Mathematics,,https://www.youtube.com/watch?v=nsrqxDhgmmM,,635.0,5685,,,,,
MATH QUIZ – Basics 10th Grade,Math Queen,,https://www.youtube.com/watch?v=oUj8QuVfoWM,,1006.0,23008,,,,,
Finding the Mode #Shorts #math #maths #mathematics #education #learn #learning #howto #school,markiedoesmath,,https://www.youtube.com/shorts/oBaHatRNmLY,,26.0,245193,,,,,
Seeing Math: How Visuals Simplify Complex Concepts 🔵📊 – The Vault of Knowledge EP. 11,Knowness,,https://www.youtube.com/shorts/0XWg1yWg5RA,,25.0,460,,,,,
What we’ve got wrong about learning mathematics | Alf Coles | TEDxBath,TEDx Talks,,https://www.youtube.com/watch?v=-Gajs_UNItU,,927.0,17612,,,,,
Learn Mathematics from START to FINISH,The Math Sorcerer,,https://www.youtube.com/watch?v=pTnEG_WGd2Q,,1084.0,5365498,,,,,
How to Simplify Radicals #1 #Shorts #math #maths #mathematics #education #learn #learning,markiedoesmath,,https://www.youtube.com/shorts/EMbS6t38pHI,,11.0,74432,,,,,
How To Catch A Cheater With Math,Primer,,https://www.youtube.com/watch?v=XTcP4oo4JI4,,1358.0,5579325,,,,,
The mathematics of love | Hannah Fry,TED,,https://www.youtube.com/watch?v=yFVXsjVdvmY,,1021.0,1335837,,,,,
Finger Mathematics - How to calculate Faster than a calculator  Mental maths - 10,mathOgenius,,https://www.youtube.com/watch?v=RSHDTsDebpY,,813.0,1931809,,,,,
What I Wish I Knew Before Becoming A Math Tutor (Mathematics Tutor),BriTheMathGuy,,https://www.youtube.com/watch?v=f6hKhpZXXVk,,621.0,72399,,,,,
One Step Closer to a 'Grand Unified Theory of Math': Geometric Langlands,Quanta Magazine,,https://www.youtube.com/watch?v=xuLCPv6smwo,,528.0,261454,,,,,
How to get better at learning mathematics - Intuition versus Rote Learning,Zen MathMind,,https://www.youtube.com/watch?v=GDPQ3YDHLCQ,,563.0,36841,,,,,
Master Mathematics and Become a Wizard,The Math Sorcerer,,https://www.youtube.com/watch?v=H6XejQOsfBY,,1889.0,596314,,,,,
The Map of Mathematics,Domain of Science,,https://www.youtube.com/watch?v=OmJ-4B-mS-Y,,666.0,14380328,,,,,
Algebra: FOIL Method #Shorts #algebra #math #maths #mathematics #education #learn,markiedoesmath,,https://www.youtube.com/shorts/8DlrqgOo1qc,,18.0,728215,,,,,
HOW TO MULTIPLY FRACTIONS #math #maths #mathematics #math,mathwithjanine,,https://www.youtube.com/shorts/bgLg2acAy7g,,15.0,185057,,,,,
Statistics - A Full Lecture to learn Data Science,DATAtab,,https://www.youtube.com/watch?v=Ym1iH8-GQOE,,15327.0,713544,,,,,
Teach me STATISTICS in half an hour! Seriously.,zedstatistics,,https://www.youtube.com/watch?v=kyjlxsLW1Is,,2529.0,2982200,,,,,
